[17/Jul/2022 04:26:45] INFO [django.utils.autoreload:643] Watching for file changes with StatReloader
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:321] Waiting for apps ready_event.
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:333] Apps ready_event triggered. Sending autoreload_started signal.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/templates with glob **/*.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/locale with glob **/*.mo.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/locale with glob **/*.mo.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/actions.py first seen with mtime 1658031709.1162395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1658031709.9512396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/unittest/async_case.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1658031709.3622396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/tokens.py first seen with mtime 1658031708.7252398
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/migrations/recorder.py first seen with mtime 1658031709.9382396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/forms/widgets.py first seen with mtime 1658031709.9602396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/backends/django.py first seen with mtime 1658031709.9872396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629584.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /app/base/admin.py first seen with mtime 1657453758.3348184
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1658031709.8932397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/cache/__init__.py first seen with mtime 1658031709.8972397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/base_subprocess.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/urllib/parse.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/encodings/utf_8.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/models.py first seen with mtime 1658031709.3612397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/serializers/json.py first seen with mtime 1658031709.9182396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/decorators.py first seen with mtime 1658031709.1172397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/sqlite3/creation.py first seen with mtime 1658031709.9342396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/messages.py first seen with mtime 1658031709.9012396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/utils.py first seen with mtime 1658031709.1202397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1658031709.2902396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/log.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/numberformat.py first seen with mtime 1658031710.0032396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/backends.py first seen with mtime 1658031709.3582397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/mixins.py first seen with mtime 1658031709.9502397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/templatetags/__init__.py first seen with mtime 1658031709.9892397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/__init__.py first seen with mtime 1658031709.9902396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1658031710.0052397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/messages/apps.py first seen with mtime 1658031709.6812396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django_heroku/core.py first seen with mtime 1658031711.0762396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/translation/reloader.py first seen with mtime 1658031710.0062397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/models.py first seen with mtime 1658031709.1182396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/security/sessions.py first seen with mtime 1658031709.9032397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/uu.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/decorators/debug.py first seen with mtime 1658031710.0092397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/sre_compile.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/signals.py first seen with mtime 1658031709.9212396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_random.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629578.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/importlib/__init__.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/security/csrf.py first seen with mtime 1658031709.9032397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/base64mime.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/files/storage.py first seen with mtime 1658031709.9042397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/defaults.py first seen with mtime 1658031710.0072396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/signals.py first seen with mtime 1658031709.9482396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/messages/constants.py first seen with mtime 1658031709.6812396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/engine.py first seen with mtime 1658031709.9842396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/base64.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/files/temp.py first seen with mtime 1658031709.9052396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/http/server.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/queues.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/decorators/csrf.py first seen with mtime 1658031710.0092397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/getpass.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/stat.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/_collections_abc.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_hashlib.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629583.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/bisect.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/sre_parse.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/forms/utils.py first seen with mtime 1658031709.9592397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/trsock.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/statistics.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/_compat_pickle.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/pkgutil.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/middleware/__init__.py first seen with mtime 1658031709.9802396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/serializers/__init__.py first seen with mtime 1658031709.9182396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/mime/base.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/model_checks.py first seen with mtime 1658031709.9012396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/backports/__init__.py first seen with mtime 1658031708.8702397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/ssl.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/gzip.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1658031709.8922396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/collections/abc.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/dj_database_url.py first seen with mtime 1658031708.6832397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lzma.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/logging/handlers.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/csrf.py first seen with mtime 1658031710.0072396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/__init__.py first seen with mtime 1658031709.9002397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/sessions/models.py first seen with mtime 1658031709.7822397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/options.py first seen with mtime 1658031709.9472396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/constants.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1658031709.7822397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_statistics.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629579.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/servers/__init__.py first seen with mtime 1658031709.9192395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/os.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /app/todo/urls.py first seen with mtime 1657453758.33872
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/base_events.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/types.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/backends/base.py first seen with mtime 1658031709.9862397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/operator.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/quopri.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1658031709.7832396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/staggered.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1658031709.6822395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/unittest/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/base_futures.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/shortcuts.py first seen with mtime 1658031708.9972396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/base/operations.py first seen with mtime 1658031709.9242396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1658031709.7822397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/multiprocessing/reduction.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/streams.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/wsgiref/headers.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/proxy.py first seen with mtime 1658031709.9502397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/ipv6.py first seen with mtime 1658031710.0012395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/iterators.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_json.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629582.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/topological_sort.py first seen with mtime 1658031710.0042396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/html/parser.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/wsgi.py first seen with mtime 1658031709.8972397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/fnmatch.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/http/cookies.py first seen with mtime 1657629599.0
